tt0119843,Oscar and Lucinda,AACTA Award for Best Costume Design
tt0119843,Oscar and Lucinda,AACTA Award for Best Original Music Score
tt0119843,Oscar and Lucinda,AACTA Award for Best Production Design
tt0119843,Oscar and Lucinda,AACTA Award for Best Sound
tt0112637,Carrington,National Board of Review: Top Ten Films
tt2125666,The Queen of Versailles,Sundance U.S. Directing Award: Documentary
tt0124312,Ashes of Paradise,Goya Award for Best Ibero-American Film
tt0124312,Ashes of Paradise,Silver Condor Award for Best Supporting Actress
tt0084408,Next of Kin,Sitges Film Festival Best Director award
tt0120714,The Interview,AACTA Award for Best Film
tt0120714,The Interview,AACTA Award for Best Actor in a Leading Role
tt0120714,The Interview,AACTA Award for Best Original Screenplay
tt4326444,Julieta,San Diego International Film Festival
imdb_id,title,award_label
tt1343703,The Brest Fortress,Nika award for the best work of the artist Costume
tt0022958,Grand Hotel,Academy Award for Best Picture
tt1032846,"4 Months, 3 Weeks and 2 Days",Palme d'Or
tt1032846,"4 Months, 3 Weeks and 2 Days",European Film Award for Best Film
tt1032846,"4 Months, 3 Weeks and 2 Days",European Film Award for Best Director
tt1032846,"4 Months, 3 Weeks and 2 Days",Central Ohio Film Critics Association Award for Best Foreign Language Film
tt0038669,The Killers,National Board of Review: Top Ten Films
tt0271219,Tadpole,Sundance U.S. Directing Award: Dramatic
tt0083564,Annie,Golden Raspberry Award for Worst Supporting Actress
tt0033836,The Little Foxes,National Board of Review: Top Ten Films
tt0055024,It Happened Here,National Board of Review: Top Ten Films
tt0110428,The Madness of King George,Academy Award for Best Production Design
tt0110428,The Madness of King George,National Board of Review: Top Ten Films
tt0049038,Bus Stop,National Board of Review: Top Ten Films
tt0338135,The Barbarian Invasions,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0338135,The Barbarian Invasions,Toronto International Film Festival Award for Best Canadian Film
tt0338135,The Barbarian Invasions,César Award for Best Film
tt0338135,The Barbarian Invasions,César Award for Best Writing
tt0338135,The Barbarian Invasions,European Film Award for Best Non-European Film
tt0338135,The Barbarian Invasions,César Award for Best Director
tt0338135,The Barbarian Invasions,Academy Award for Best International Feature Film
tt0498120,Private Fears in Public Places,European Film Academy Critics Award
tt0053172,Pillow Talk,"Academy Award for Best Writing, Original Screenplay"
tt0280653,Amen.,Lumières Award
tt0060453,Georgy Girl,National Board of Review: Top Ten Films
tt0041113,All the King's Men,Academy Award for Best Picture
tt0385880,Monster House,Florida Film Critics Circle Award for Best Animated Film
tt0041113,All the King's Men,Academy Award for Best Actor
tt0041113,All the King's Men,Academy Award for Best Supporting Actress
tt0363589,Elephant,Palme d'Or
tt0041634,Manon,Golden Lion
tt0363589,Elephant,Cannes Best Director Award
tt0114887,A Walk in the Clouds,Golden Globe Award for Best Original Score
tt0077941,Molière,Silver nugget for the best foreign film
tt0405422,The 40-Year-Old Virgin,Boston Society of Film Critics Award for Best Supporting Actress
tt0405422,The 40-Year-Old Virgin,MTV Movie Award for Best Comedic Performance
tt0030865,Three Comrades,National Board of Review: Top Ten Films
tt0405422,The 40-Year-Old Virgin,Broadcast Film Critics Association Award for Best Comedy Film
tt0117718,The Spitfire Grill,Sundance Audience Award: U.S. Dramatic
tt0063141,Isadora,National Board of Review: Top Ten Films
tt0093502,A Taxing Woman,Japan Academy Prize for Picture of the Year
tt0074857,The Man on the Roof,Guldbagge Award for Best Film
tt0093502,A Taxing Woman,Japan Academy Prize for Director of the Year
tt0074857,The Man on the Roof,Guldbagge Award for Best Actor in a Leading Role
tt0093502,A Taxing Woman,Japan Academy Prize for Outstanding Performance by an Actress in a Leading Role
tt0093502,A Taxing Woman,Japan Academy Prize for Outstanding Performance by an Actor in a Leading Role
tt0093502,A Taxing Woman,Japan Academy Prize for Screenplay of the Year
tt0102753,Rambling Rose,National Board of Review: Top Ten Films
tt0027367,Black Legion,National Board of Review: Top Ten Films
tt0029162,Lost Horizon,Academy Award for Best Production Design
tt0029162,Lost Horizon,Academy Award for Best Film Editing
tt0039628,Miracle on 34th Street,Academy Award for Best Supporting Actor
tt0039628,Miracle on 34th Street,"Academy Award for Best Writing, Adapted Screenplay"
tt0039628,Miracle on 34th Street,Academy Award for Best Story
tt0382810,Little Fish,AACTA Award for Best Actor in a Leading Role
tt0382810,Little Fish,AACTA Award for Best Actress in a Leading Role
tt0382810,Little Fish,AACTA Award for Best Editing
tt0382810,Little Fish,AACTA Award for Best Sound
tt0044392,Baiju Bawra,Filmfare Award for Best Music Director
tt0044392,Baiju Bawra,Filmfare Award for Best Actress
tt0105750,The Bohemian Life,European Film Award for Best Actor
tt0105750,The Bohemian Life,European Film Award for Best Supporting Actor
tt0090310,Wetherby,Golden Bear
tt2058107,The Railway Man,AACTA Award for Best Adapted Screenplay
tt2058107,The Railway Man,AACTA Award for Best Original Music Score
tt0119338,Hurricane Streets,Sundance Audience Award: U.S. Dramatic
tt0119338,Hurricane Streets,Sundance U.S. Directing Award: Dramatic
tt0100332,Paris Is Burning,Sundance Film Festival Grand Jury Prize for Best Documentary
tt0079640,North Dallas Forty,National Board of Review: Top Ten Films
tt0152139,Ram Teri Ganga Maili,Filmfare Award for Best Film
tt2043933,Night Moves,Grand prix du Festival de Deauville
imdb_id,title,award_label
tt0031971,Stagecoach,"Academy Award for Best Score, Adaptation or Treatment"
tt0031971,Stagecoach,Academy Award for Best Supporting Actor
tt0031971,Stagecoach,National Board of Review: Top Ten Films
tt0168629,Dancer in the Dark,Palme d'Or
tt0168629,Dancer in the Dark,Japan Academy Prize for Outstanding Foreign Language Film
tt0168629,Dancer in the Dark,European Film Award for Best Film
tt0168629,Dancer in the Dark,Cannes Film Festival Award for Best Actress
tt0168629,Dancer in the Dark,Goya Award for Best European Film
tt0168629,Dancer in the Dark,Jameson People's Choice Award for Best Actress
tt0168629,Dancer in the Dark,Robert Award for Best Production Design
tt0168629,Dancer in the Dark,European Film Award for Best Actress
tt0168629,Dancer in the Dark,European Film Award - People's Choice Award for Best Director
tt0168629,Dancer in the Dark,National Board of Review: Top Ten Films
tt0168629,Dancer in the Dark,Independent Spirit Award for Best Foreign Film
tt0118688,Batman & Robin,Golden Raspberry Award for Worst Supporting Actress
tt0113247,La Haine,Young European Film of the Year
tt0038762,My Darling Clementine,National Board of Review: Top Ten Films
tt1441326,Martha Marcy May Marlene,Sundance U.S. Directing Award: Dramatic
tt0069824,"Brother Sun, Sister Moon",David di Donatello for Best Director
tt0092263,A Better Tomorrow,Hong Kong Film Award for Best Film
tt0472071,Death Defying Acts,AACTA Award for Best Production Design
tt0055798,Birdman of Alcatraz,National Board of Review: Top Ten Films
tt0103793,Benny's Video,European Film Academy Critics Award
tt0460989,The Wind That Shakes the Barley,Palme d'Or
tt0460989,The Wind That Shakes the Barley,European Film Award for Best Cinematographer
tt0065777,The Garden of the Finzi-Continis,David di Donatello for Best Film
tt0065777,The Garden of the Finzi-Continis,Academy Award for Best International Feature Film
tt0065777,The Garden of the Finzi-Continis,Golden Bear
tt0246772,Mostly Martha,European Film Award for Best Actor
tt0038348,Beauty and the Beast,Louis Delluc Prize
tt0096332,The Unbearable Lightness of Being,National Society of Film Critics Award for Best Film
tt0096332,The Unbearable Lightness of Being,National Board of Review: Top Ten Films
tt1587707,Exit Through the Gift Shop,Independent Spirit Award for Best Documentary Feature
tt1587707,Exit Through the Gift Shop,Washington D.C. Area Film Critics Association Award for Best Documentary
tt0096332,The Unbearable Lightness of Being,BAFTA Award for Best Adapted Screenplay
tt0096332,The Unbearable Lightness of Being,Boston Society of Film Critics Award for Best Actor
tt0096332,The Unbearable Lightness of Being,Independent Spirit Award for Best Cinematography
tt0096332,The Unbearable Lightness of Being,National Society of Film Critics Award for Best Director
tt0109382,Caro diario,David di Donatello for Best Film
tt0109382,Caro diario,European Film Academy Critics Award
tt0101765,The Double Life of Véronique,Cannes Film Festival Award for Best Actress
tt0101765,The Double Life of Véronique,National Society of Film Critics Award for Best Foreign Language Film
tt0065571,The Conformist,David di Donatello for Best Film
tt0051525,The Defiant Ones,United Nations Awards
tt0051525,The Defiant Ones,"Academy Award for Best Cinematography, Black-and-White"
tt0051525,The Defiant Ones,"Academy Award for Best Writing, Original Screenplay"
tt0051525,The Defiant Ones,Golden Globe Award for Best Motion Picture – Drama
tt0197569,Humanité,Cannes Film Festival Grand Prix by
tt0026056,Alice Adams,National Board of Review: Top Ten Films
tt0142521,Lal Darja,National Film Award for Best Feature Film
tt1194238,Polytechnique,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt1092082,Passchendaele,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0077318,The Chant of Jimmie Blacksmith,AACTA Award for Best Actor in a Supporting Role
tt0077318,The Chant of Jimmie Blacksmith,AACTA Award for Best Original Music Score
tt0170544,Samurai Fiction,Sitges Film Festival Best cinematography
tt2153963,Tabu,Sophia Awards
tt2153963,Tabu,Prémio Autores
tt2153963,Tabu,Golden Globe (Portugal) for Best Film
tt0046000,Lili,National Board of Review: Top Ten Films
tt0046000,Lili,Academy Award for Best Original Dramatic or Comedy Score
tt0227277,Plata Quemada,Goya Award for Best Ibero-American Film
tt1989475,Chained,Sitges Film Festival Best Actor award
tt1989475,Chained,Special Jury Award
tt1602613,Only God Forgives,Sitges Film Festival Best cinematography
tt0047029,Romeo and Juliet,Golden Lion
tt0270480,Mad Love,Silver Shell for Best Actress
tt0270480,Mad Love,Goya Award for Best Actress
tt0270480,Mad Love,Goya Award for Best Costume Design
tt0270480,Mad Love,Goya Award for Best Makeup and Hairstyles
tt0270480,Mad Love,Medal of the Circle of Cinematographic Writers for the best actress
tt0021225,Outward Bound,National Board of Review: Top Ten Films
tt0035440,Thunder Rock,National Board of Review: Top Ten Films
tt0116407,Ghatak: Lethal,Screen Award for Best Supporting Actor
tt0116407,Ghatak: Lethal,Filmfare Award for Best Supporting Actor
tt0116407,Ghatak: Lethal,Filmfare Award for Best Editing
tt0116407,Ghatak: Lethal,Filmfare Award for Best Screenplay
tt3689910,Sarusuberi,Asia Pacific Screen Award for Best Animated Feature Film
tt3689910,Sarusuberi,Mainichi Film Award for Best Animation Film
tt3735246,Bajirao Mastani,Filmfare Award for Best Film
imdb_id,title,award_label
tt0040416,Hamlet,"Academy Award for Best Art Direction, Black and White"
tt0040416,Hamlet,Academy Award for Best Picture
tt0040416,Hamlet,Academy Award for Best Actor
tt0040416,Hamlet,National Board of Review: Top Ten Films
tt0040416,Hamlet,"Academy Award for Best Costume Design, Black-and-White"
tt0120679,Frida,National Board of Review: Top Ten Films
tt0041716,On the Town,Academy Award for Best Original Musical Score
tt0120679,Frida,Academy Award for Best Makeup and Hairstyling
tt0120679,Frida,Academy Award for Best Original Score
tt0092593,Au revoir les enfants,Louis Delluc Prize
tt0475169,13 Tzameti,Sundance Film Festival World Cinema Dramatic Grand Jury Prize
tt0475169,13 Tzameti,European Film Award for European Discovery of the Year
tt0092593,Au revoir les enfants,European Film Award for Best Screenwriter
tt0092593,Au revoir les enfants,Golden Lion
tt0092593,Au revoir les enfants,César Award for Best Film
tt0762073,Thirst,Jury Prize
tt0762073,Thirst,Sitges Film Festival Best Actress award
tt0028597,The Awful Truth,Academy Award for Best Director
tt0071502,Arabian Nights,Cannes Film Festival Grand Prix by
tt0037865,Leave Her to Heaven,"Academy Award for Best Cinematography, Color"
tt0058003,Red Desert,Golden Lion
tt0081283,Ordinary People,Academy Award for Best Director
tt0081283,Ordinary People,Academy Award for Best Supporting Actor
tt0081283,Ordinary People,Academy Award for Best Picture
tt0081283,Ordinary People,"Academy Award for Best Writing, Adapted Screenplay"
tt0081283,Ordinary People,National Board of Review Award for Best Film
tt0081283,Ordinary People,National Board of Review: Top Ten Films
tt0045296,Viva Zapata!,Academy Award for Best Supporting Actor
tt0019788,Coquette,Academy Award for Best Actress
tt0247199,The Believer,Sundance Film Festival U.S. Dramatic Grand Jury Prize Award
tt0247199,The Believer,Golden George
tt0055601,Viridiana,Palme d'Or
tt1620719,Dabangg,Filmfare Award for Best Film
tt1620719,Dabangg,Zee Cine Award for Best Film
tt0097937,My Left Foot,Academy Award for Best Actor
tt0097937,My Left Foot,Academy Award for Best Supporting Actress
tt0097937,My Left Foot,National Board of Review: Top Ten Films
tt0038873,The Razor's Edge,Academy Award for Best Supporting Actress
tt0896529,Cairo Time,Toronto International Film Festival Award for Best Canadian Film
tt0239395,Cats & Dogs,Golden Raspberry Award for Worst Supporting Actor
tt0087034,Carmen,David di Donatello for Best Film
tt0087034,Carmen,César Award for Best Sound
tt0087034,Carmen,David di Donatello for Best Director
tt0842929,Paranoid Park,Producers Award
tt0117765,Striptease,Golden Raspberry Award for Worst Director
tt0117765,Striptease,Golden Raspberry Award for Worst Original Song
tt0117765,Striptease,Golden Raspberry Award for Worst Screenplay
tt0117765,Striptease,Golden Raspberry Award for Worst Screen Couple/Ensemble
tt0046874,The Country Girl,Academy Award for Best Actress
tt0046874,The Country Girl,"Academy Award for Best Writing, Adapted Screenplay"
tt0046874,The Country Girl,National Board of Review: Top Ten Films
tt0090060,St. Elmo's Fire,Golden Raspberry Award for Worst Supporting Actor
tt0110076,Hum Aapke Hain Koun..!,Filmfare Award for Best Film
tt0038190,A Tree Grows in Brooklyn,Academy Award for Best Supporting Actor
tt0038190,A Tree Grows in Brooklyn,National Board of Review: Top Ten Films
tt0427309,The Great Debaters,Producers Guild Stanley Kramer Award
tt0057634,The V.I.P.s,Academy Award for Best Supporting Actress
tt0032671,Kitty Foyle,Academy Award for Best Actress
tt1121977,Mother and Child,Grand prix du Festival de Deauville
tt0318761,Thumbsucker,Sundance Special Jury Prize for Acting
tt0037135,None but the Lonely Heart,National Board of Review: Top Ten Films
tt0037135,None but the Lonely Heart,Academy Award for Best Supporting Actress
tt0037135,None but the Lonely Heart,National Board of Review Award for Best Film
tt0050665,Madhumati,Filmfare Award for Best Film
tt0068286,Bless the Beasts and Children,Genesis Award
tt0086102,Phar Lap,AACTA Award for Best Editing
tt0086102,Phar Lap,AACTA Award for Best Original Music Score
tt0086102,Phar Lap,AACTA Award for Best Sound
tt0230597,Oru Vadakkan Veeragatha,Filmfare Award for Best Film – Malayalam
tt0230597,Oru Vadakkan Veeragatha,Kerala State Film Award for Best Film
tt0120321,Smoke Signals,Sundance Audience Award: U.S. Dramatic
tt0120321,Smoke Signals,Sundance Filmmaker Trophy Dramatic
tt3863552,Bajrangi Bhaijaan,Zee Cine Award for Best Film
tt4337072,Ghost in the Shell: The New Movie,Animation Kobe Theatrical Film Award
imdb_id,title,award_label
tt0071129,Amarcord,Academy Award for Best International Feature Film
tt0071129,Amarcord,David di Donatello for Best Film
tt0116695,Jerry Maguire,Academy Award for Best Supporting Actor
tt0116695,Jerry Maguire,National Board of Review: Top Ten Films
tt0216787,The Taste of Others,César Award for Best Supporting Actress
tt0216787,The Taste of Others,European Film Award for Best Screenwriter
tt0054749,Two Women,Academy Award for Best Actress
tt0054749,Two Women,Silver nugget for the best foreign film
tt0063518,Romeo and Juliet,David di Donatello for Best Director
tt0063518,Romeo and Juliet,Academy Award for Best Cinematography
tt0063518,Romeo and Juliet,Academy Award for Best Costume Design
tt0063518,Romeo and Juliet,National Board of Review Award for Best Director
tt0063518,Romeo and Juliet,Nastro d'Argento for Best Director
tt0063518,Romeo and Juliet,National Board of Review: Top Ten Films
tt0350261,An Unfinished Life,Genesis Award
tt0105130,Peter's Friends,National Board of Review: Top Ten Films
tt0089841,Prizzi's Honor,Academy Award for Best Supporting Actress
tt0089841,Prizzi's Honor,National Board of Review: Top Ten Films
tt0022458,Tabu: A Story of the South Seas,Academy Award for Best Cinematography
tt0022458,Tabu: A Story of the South Seas,National Board of Review: Top Ten Films
tt0066579,Women in Love,Academy Award for Best Actress
tt0962736,The Young Victoria,Academy Award for Best Costume Design
tt0066579,Women in Love,National Board of Review: Top Ten Films
tt0117631,Shine,Academy Award for Best Actor
tt0117631,Shine,National Board of Review Award for Best Film
tt0117631,Shine,National Board of Review: Top Ten Films
tt0117631,Shine,AACTA Award for Best Film
tt0117631,Shine,AACTA Award for Best Actor in a Supporting Role
tt0117631,Shine,AACTA Award for Best Actor in a Leading Role
tt0117631,Shine,AACTA Award for Best Cinematography
tt0117631,Shine,AACTA Award for Best Editing
tt0117631,Shine,AACTA Award for Best Original Music Score
tt0117631,Shine,AACTA Award for Best Original Screenplay
tt0117631,Shine,AACTA Award for Best Sound
tt0091178,Haunted Honeymoon,Golden Raspberry Award for Worst Supporting Actress
tt0063483,"Rachel, Rachel",National Board of Review: Top Ten Films
tt0077775,Joi Baba Felunath,National Film Award for Best Children's Film
tt0494271,The Unknown Woman,European Film Award – People's Choice Award for Best European Film
tt0100112,The Hairdresser's Husband,Louis Delluc Prize
tt0494271,The Unknown Woman,David di Donatello for Best Film
tt0494271,The Unknown Woman,David di Donatello for Best Director
tt0077742,Interiors,National Board of Review: Top Ten Films
tt0276501,Beijing Bicycle,Silver Bear Grand Jury Prize
tt0291350,Millennium Actress,Animation Kobe Theatrical Film Award
tt0064165,The Things of Life,Louis Delluc Prize
tt0033804,The Lady Eve,National Board of Review: Top Ten Films
tt0046414,Beat the Devil,National Board of Review: Top Ten Films
tt0078122,Get Out Your Handkerchiefs,Academy Award for Best International Feature Film
tt0310154,In This World,Golden Bear
tt2388725,Paperman,Annie Award
tt2388725,Paperman,Academy Award for Best Animated Short Film
tt0095574,Little Vera,European Film Award for Best Screenwriter
tt0114279,Richard III,European Film Award for Best Actor
tt0290820,Raakh,National Film Award for Best Editing
tt0290820,Raakh,National Film Award – Special Jury Award / Special Mention
tt0290820,Raakh,National Film Award for Best Supporting Actor
tt0098725,Sweetie,Independent Spirit Award for Best Foreign Film
tt0098725,Sweetie,AACTA Award for Best Original Screenplay
tt0073042,The Ghoul,Sitges Film Festival Best Actor award
tt0076185,In the Name of the Pope King,David di Donatello for Best Actor
tt0076185,In the Name of the Pope King,David di Donatello for Best Film
tt0082272,Docteur Jekyll et les femmes,Sitges Film Festival Best Director award
tt2852376,Heli,Ariel Award for Best Direction
tt3417422,Drishyam,Filmfare Award for Best Film – Malayalam
tt2987732,Fack ju Göhte,German Film Prize/Film with the highest number of visitors
tt3155242,Partisan,Sundance Film Festival World Cinema Dramatic Special Jury Award
imdb_id,title,award_label
tt0047528,La Strada,Academy Award for Best International Feature Film
tt0060665,A Man for All Seasons,"Academy Award for Best Costume Design, Color"
tt0060665,A Man for All Seasons,Academy Award for Best Picture
tt0060665,A Man for All Seasons,Academy Award for Best Director
tt0060665,A Man for All Seasons,Academy Award for Best Actor
tt0060665,A Man for All Seasons,"Academy Award for Best Writing, Adapted Screenplay"
tt0060665,A Man for All Seasons,National Board of Review Award for Best Film
tt0060665,A Man for All Seasons,National Board of Review: Top Ten Films
tt0060665,A Man for All Seasons,"Academy Award for Best Cinematography, Color"
tt0020629,All Quiet on the Western Front,Academy Award for Best Picture
tt0020629,All Quiet on the Western Front,Academy Award for Best Director
tt0020629,All Quiet on the Western Front,National Board of Review: Top Ten Films
tt0498380,Letters from Iwo Jima,Academy Award for Best Sound Editing
tt0498380,Letters from Iwo Jima,National Board of Review Award for Best Film
tt0498380,Letters from Iwo Jima,National Board of Review: Top Ten Films
tt0087075,The Company of Wolves,Sitges Film Festival Best Feature-Length Film award
tt0087075,The Company of Wolves,Sitges Film Festival best special effects award
tt0052654,The Bridge,Golden Globe Award for Best Non-English Language Film
tt0052654,The Bridge,German Film Award for Best Direction
tt0052654,The Bridge,German Film Award for Best Feature Film
tt0052654,The Bridge,National Board of Review Award for Best Foreign Language Film
tt0045201,Hunted,Golden Leopard
tt0049966,Written on the Wind,Academy Award for Best Supporting Actress
tt0289229,Hukkle,European Film Award for European Discovery of the Year
tt0079596,My Brilliant Career,AACTA Award for Best Film
tt0079596,My Brilliant Career,AACTA Award for Best Adapted Screenplay
tt0079596,My Brilliant Career,AACTA Award for Best Cinematography
tt0079596,My Brilliant Career,AACTA Award for Best Costume Design
tt0079596,My Brilliant Career,AACTA Award for Best Direction
tt0100475,Repossessed,Golden Raspberry Award for Worst Original Song
tt0378072,Hum Tum,Filmfare Award for Best Performance in a Comic Role
tt0378072,Hum Tum,Filmfare Award for Best Director
tt0378072,Hum Tum,Filmfare Award for Best Scene of the Year
tt0378072,Hum Tum,Filmfare Award for Best Actress
tt0378072,Hum Tum,IIFA Award for Best Actress
tt0378072,Hum Tum,Zee Cine Award for Best Actor – Female
tt0378072,Hum Tum,Bollywood Movie Award – Best Actress
tt0378072,Hum Tum,National Film Award for Best Actor
tt0479647,"Bon Cop, Bad Cop",Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0401085,C.R.A.Z.Y.,Golden Screen Award
tt0401085,C.R.A.Z.Y.,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0401085,C.R.A.Z.Y.,Genie Award for Best Achievement in Costume Design
tt0401085,C.R.A.Z.Y.,Canadian Screen Award for Best Screenplay
tt0401085,C.R.A.Z.Y.,Toronto International Film Festival Award for Best Canadian Film
tt0401085,C.R.A.Z.Y.,Genie Award for Best Actress in a Supporting Role
tt0163187,Runaway Bride,Chlotrudis Award for Best Supporting Actress
tt0046478,Ugetsu,Silver Lion
tt0163187,Runaway Bride,People's Choice Award for Favorite Movie Actress
tt0069762,Badlands,Golden Shell
tt0085380,Cross Creek,NAACP Image Award for Outstanding Actress in a Motion Picture
tt0085380,Cross Creek,National Board of Review: Top Ten Films
tt0070643,Scarecrow,OCIC Prize of Festival de Cannes
tt0070643,Scarecrow,Palme d'Or
tt0390221,Maria Full of Grace,Sundance Audience Award: U.S. Dramatic
tt0390221,Maria Full of Grace,Grand prix du Festival de Deauville
tt0037090,Mouse Trouble,Academy Award for Best Animated Short Film
tt0056700,The Wonderful World of the Brothers Grimm,"Academy Award for Best Costume Design, Color"
tt0072053,Let Joy Reign Supreme,César Award for Best Director
tt0072053,Let Joy Reign Supreme,César Award for Best Production Design
tt0072053,Let Joy Reign Supreme,César Award for Best Writing
tt0072053,Let Joy Reign Supreme,César Award for Best Supporting Actor
tt0059712,Ship of Fools,National Board of Review: Top Ten Films
tt0059712,Ship of Fools,"Academy Award for Best Cinematography, Black-and-White"
tt0059712,Ship of Fools,"Academy Award for Best Art Direction, Black and White"
tt0047522,A Star Is Born,National Board of Review: Top Ten Films
tt0047580,Three Coins in the Fountain,"Academy Award for Best Cinematography, Color"
tt0089276,The Official Story,Golden Globe Award for Best Non-English Language Film
tt0089276,The Official Story,David di Donatello
tt0089276,The Official Story,Cannes Film Festival
tt0089276,The Official Story,Academy Award for Best International Feature Film
tt0089276,The Official Story,Berlin International Film Festival
tt0247394,Gumnaam,Filmfare Award for Best Art Direction
tt0437407,Parineeta,IIFA Award for Star Debut of the Year – Female
tt0437407,Parineeta,Stardust Award for Superstar of Tomorrow – Female
tt0437407,Parineeta,Filmfare Award for Best Female Debut
tt0437407,Parineeta,Star Guild Award for Best Costume Design
tt0437407,Parineeta,IIFA Award for Best Screenplay
tt0437407,Parineeta,Filmfare Award for Best Choreography
tt0234000,Kaho Naa... Pyaar Hai,Filmfare Award for Best Film
tt0437407,Parineeta,Filmfare Award for Best Art Direction
tt0437407,Parineeta,IIFA Award for Best Costume Design
tt0437407,Parineeta,Indira Gandhi Award for Best First Film of a Director
tt1648112,New Kids Turbo,Platinum Film
tt0437407,Parineeta,Zee Cine Award for Best Female Debut
tt0234000,Kaho Naa... Pyaar Hai,Zee Cine Award for Best Film
tt0437407,Parineeta,Apsara Award for Best Debut Director
tt0437407,Parineeta,Apsara Award for Best Female Debut
tt0116594,I Shot Andy Warhol,Sundance Special Jury Prize for Acting
tt0107166,Hum Hain Rahi Pyar Ke,Filmfare Award for Best Film
tt0070947,Zanjeer,Filmfare Award for Best Story
tt0070947,Zanjeer,Filmfare Award for Best Editing
tt0070947,Zanjeer,Filmfare Award for Best Screenplay
tt2120152,The Invisible War,Sundance Audience Award: U.S. Documentary
tt0101615,Cool as Ice,Golden Raspberry Award for Worst New Star
tt0255643,Thenmavin Kombath,Kerala State Film Award for Best Film
imdb_id,title,award_label
tt0362269,Kinsey,National Board of Review: Top Ten Films
tt0388139,It's All Gone Pete Tong,Toronto International Film Festival Award for Best Canadian Film
tt0056085,How the West Was Won,Academy Award for Best Sound
tt0056085,How the West Was Won,National Board of Review: Top Ten Films
tt0056085,How the West Was Won,"Academy Award for Best Writing, Original Screenplay"
tt0056085,How the West Was Won,Academy Award for Best Film Editing
tt0086617,The Year of Living Dangerously,Academy Award for Best Supporting Actress
tt0086617,The Year of Living Dangerously,AACTA Award for Best Actress in a Supporting Role
tt0145503,Sunshine,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0145503,Sunshine,European Film Award for Best Actor
tt0145503,Sunshine,European Film Award for Best Cinematographer
tt0145503,Sunshine,European Film Award for Best Screenwriter
tt0145503,Sunshine,National Board of Review: Top Ten Films
tt0067144,The Go-Between,National Board of Review: Top Ten Films
tt0067144,The Go-Between,Palme d'Or
tt0067144,The Go-Between,BAFTA Award for Best Screenplay
tt0449994,Jodhaa Akbar,Filmfare Award for Best Film
tt0040765,The Search,Academy Award for Best Story
tt0040765,The Search,National Board of Review: Top Ten Films
tt0120844,Star Trek: Insurrection,Best Performance in a Feature Film - Supporting Young Actor
tt0273435,Ararat,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0342272,Dear Wendy,Silver George for Best Director
tt0105265,A River Runs Through It,Academy Award for Best Cinematography
tt1093842,My Winnipeg,Toronto International Film Festival Award for Best Canadian Film
tt0090563,Betty Blue,Silver nugget for the best foreign film
tt0119164,The Full Monty,European Film Award – People's Choice Award for Best European Film
tt0119164,The Full Monty,European Film Award for Best Film
tt0119164,The Full Monty,National Board of Review: Top Ten Films
tt0119164,The Full Monty,Academy Award for Best Original Musical or Comedy Score
tt0254481,Koi... Mil Gaya,Apsara Award for Best Actor in a Leading Role
tt0254481,Koi... Mil Gaya,Apsara Award for Best Director
tt0254481,Koi... Mil Gaya,Apsara Award for Best Film
tt0254481,Koi... Mil Gaya,Bollywood Movie Award – Best Actor
tt0254481,Koi... Mil Gaya,Bollywood Movie Award – Best Supporting Actress
tt0254481,Koi... Mil Gaya,Bollywood Movie Award – Critics Award Male
tt0254481,Koi... Mil Gaya,Zee Cine Award for Best Choreography Award
tt0052427,Tom Thumb,Academy Award for Best Special Effects
tt0254481,Koi... Mil Gaya,Filmfare Award for Best Actor
tt0254481,Koi... Mil Gaya,IIFA Award for Best Special Effects
tt0254481,Koi... Mil Gaya,IIFA Award for Best Director
tt0254481,Koi... Mil Gaya,IIFA Award for Best Actor
tt0254481,Koi... Mil Gaya,National Film Award for Best Choreography
tt0254481,Koi... Mil Gaya,Zee Cine Award for Best Film
tt0254481,Koi... Mil Gaya,Filmfare Critics Award for Best Actor
tt0254481,Koi... Mil Gaya,National Film Award for Best Special Effects
tt0254481,Koi... Mil Gaya,National Film Award for Best Film on Other Social Issues
tt0254481,Koi... Mil Gaya,Zee Cine Award for Best Actor – Male
tt0254481,Koi... Mil Gaya,Bollywood Movie Award – Best Choreography
tt0254481,Koi... Mil Gaya,Filmfare Award for Best Director
tt0254481,Koi... Mil Gaya,Zee Cine Award for Best Director
tt0254481,Koi... Mil Gaya,IIFA Award for Best Sound Recording
tt0254481,Koi... Mil Gaya,Filmfare Award for Best Choreography
tt0254481,Koi... Mil Gaya,Filmfare Award for Best Film
tt0234853,The Tao of Steve,Sundance Special Jury Prize for Ensemble Cast
tt0330702,Don't Move,David di Donatello for Best Actor
tt0330702,Don't Move,Jameson People's Choice Award for Best Actress
tt0111579,Burnt by the Sun,Academy Award for Best International Feature Film
tt0111579,Burnt by the Sun,Cannes Film Festival Grand Prix by
tt0111579,Burnt by the Sun,Silver nugget for the best foreign film
tt0111579,Burnt by the Sun,Prize of the Ecumenical Jury Cannes
